Product,Test,Time,log10_thresh,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J
UHT Milk,AttuneDilut,6 Hours,1.7,1,0.4375,0.5521,1,0.4792,0.6667,0.9351,0.5521,0.9024,0.5333
UHT Milk,AttuneDilut,6 Hours,1.8,1,0.4375,0.5521,1,0.4792,0.6667,0.9351,0.5521,0.9024,0.5333
UHT Milk,AttuneDilut,6 Hours,1.9,1,0.4375,0.5521,1,0.4792,0.6667,0.9351,0.5521,0.9024,0.5333
UHT Milk,AttuneDilut,6 Hours,2,1,0.625,0.5729,1,0.4792,0.75,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.1,1,0.625,0.5729,1,0.4792,0.75,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.2,1,0.625,0.5729,1,0.4792,0.75,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.3,1,0.625,0.5729,1,0.4792,0.75,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.4,1,0.6667,0.5729,1,0.4792,0.7917,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.5,1,0.6875,0.5729,1,0.4792,0.8125,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.6,1,0.6875,0.5729,1,0.4792,0.8125,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.7,1,0.7292,0.5729,1,0.4792,0.8542,0.9532,0.5729,0.9268,0.7333
UHT Milk,AttuneDilut,6 Hours,2.8,1,0.7708,0.6042,1,0.4792,0.875,0.9818,0.6042,1,0.8
UHT Milk,AttuneDilut,6 Hours,2.9,1,0.7708,0.6042,1,0.4792,0.875,0.9818,0.6042,1,0.8
UHT Milk,AttuneDilut,6 Hours,3,1,0.8542,0.8056,1,0.4792,0.9583,0.9818,0.8056,1,0.8
UHT Milk,AttuneDilut,6 Hours,3.1,1,0.875,0.9667,1,0.4792,0.9792,0.9818,0.9667,1,0.8
UHT Milk,AttuneDilut,6 Hours,3.2,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.3,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.4,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.5,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.6,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.7,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.8,1,1,1,1,0.4792,1,1,1,1,1
UHT Milk,AttuneDilut,6 Hours,3.9,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.1,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.2,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.3,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.4,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.5,0.9333,1,1,0.9688,0.4792,0.9792,0.96,0.9333,0.9414,0.9333
UHT Milk,AttuneDilut,6 Hours,4.6,0.8667,1,1,0.95,0.4792,0.9583,0.9,0.8667,0.8894,0.8667
UHT Milk,AttuneDilut,6 Hours,4.7,0.8667,1,1,0.95,0.4792,0.9583,0.9,0.8667,0.8894,0.8667
UHT Milk,AttuneDilut,6 Hours,4.8,0.8667,1,1,0.95,0.4792,0.9583,0.9,0.8667,0.8894,0.8667
UHT Milk,AttuneDilut,6 Hours,4.9,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.1,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.2,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.3,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.4,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.5,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.6,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.7,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.8,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,5.9,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6.1,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6.2,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6.3,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6.4,0.8,1,1,0.9375,0.4792,0.9375,1,0.8,1,0.8
UHT Milk,AttuneDilut,6 Hours,6.5,0.64,1,1,0.7292,0.4792,0.8542,0.8819,0.64,0.678,0.64
UHT Milk,AttuneDilut,6 Hours,6.6,0.56,1,1,0.6875,0.4792,0.8125,0.8125,0.56,0.5854,0.56
UHT Milk,AttuneDilut,6 Hours,6.7,0.44,1,1,0.6604,0.4792,0.75,0.6637,0.44,0.4909,0.44
UHT Milk,AttuneDilut,6 Hours,6.8,0.4,1,1,0.6562,0.4792,0.7292,0.7738,0.4,0.5878,0.4
UHT Milk,AttuneDilut,6 Hours,6.9,0.36,1,1,0.65,0.4792,0.7083,0.6944,0.36,0.5491,0.36
UHT Milk,AttuneDilut,6 Hours,7,0.32,1,1,0.6458,0.4792,0.6875,0.875,0.32,0.7236,0.32
UHT Milk,AttuneDilut,6 Hours,7.1,0.32,1,1,0.6458,0.4792,0.6875,0.875,0.32,0.7236,0.32
UHT Milk,AttuneDilut,6 Hours,7.2,0.32,1,1,0.6458,0.4792,0.6875,0.875,0.32,0.7236,0.32
UHT Milk,AttuneDilut,6 Hours,7.3,0.28,1,1,0.5833,0.4792,0.6667,0.8194,0.28,0.5398,0.28
UHT Milk,AttuneDilut,6 Hours,7.4,0.16,1,1,0.5625,0.4792,0.6042,0.8889,0.16,0.6325,0.16
UHT Milk,AttuneDilut,6 Hours,7.5,0.12,1,1,0.5417,0.4792,0.5833,0.75,0.12,0.4472,0.12
UHT Milk,AttuneDilut,6 Hours,7.6,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,7.7,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,7.8,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,7.9,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,8,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,8.1,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,6 Hours,8.2,0,1,NA,0.5208,0.4792,0.5208,NA,0,NA,0
UHT Milk,AttuneDilut,12 Hours,-0.4,1,0,0.6458,NA,0.6458,0.6458,0.82,0.6458,NA,0
UHT Milk,AttuneDilut,12 Hours,-0.3,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,-0.2,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,-0.1,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.1,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.2,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.3,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.4,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.5,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.6,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.7,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.8,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,0.9,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.1,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.2,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.3,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.4,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.5,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.6,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.7,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.8,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,1.9,1,0.2333,0.6708,1,0.6458,0.7708,0.8398,0.6708,0.6,0.1714
UHT Milk,AttuneDilut,12 Hours,2,1,0.4292,0.7083,1,0.6458,0.8542,0.8766,0.7083,0.8157,0.3714
UHT Milk,AttuneDilut,12 Hours,2.1,1,0.4292,0.7083,1,0.6458,0.8542,0.8766,0.7083,0.8157,0.3714
UHT Milk,AttuneDilut,12 Hours,2.2,1,0.4292,0.7083,1,0.6458,0.8542,0.8766,0.7083,0.8157,0.3714
UHT Milk,AttuneDilut,12 Hours,2.3,1,0.4292,0.7083,1,0.6458,0.8542,0.8766,0.7083,0.8157,0.3714
UHT Milk,AttuneDilut,12 Hours,2.4,1,0.4292,0.7083,1,0.6458,0.8542,0.8766,0.7083,0.8157,0.3714
UHT Milk,AttuneDilut,12 Hours,2.5,1,0.5542,0.7292,1,0.6458,0.875,0.8896,0.7292,0.8618,0.5143
UHT Milk,AttuneDilut,12 Hours,2.6,1,0.5542,0.7292,1,0.6458,0.875,0.8896,0.7292,0.8618,0.5143
UHT Milk,AttuneDilut,12 Hours,2.7,1,0.6,0.8571,1,0.6458,0.9167,0.9134,0.8571,0.9081,0.5429
UHT Milk,AttuneDilut,12 Hours,2.8,1,0.725,0.881,1,0.6458,0.9375,0.9264,0.881,0.9265,0.6857
UHT Milk,AttuneDilut,12 Hours,2.9,0.8571,0.75,0.9444,0.9722,0.6458,0.9375,0.9697,0.8095,1,0.5714
UHT Milk,AttuneDilut,12 Hours,3,0.8571,0.75,0.9444,0.9722,0.6458,0.9375,0.9697,0.8095,1,0.5714
UHT Milk,AttuneDilut,12 Hours,3.1,0.8571,0.75,0.9444,0.9722,0.6458,0.9375,0.9697,0.8095,1,0.5714
UHT Milk,AttuneDilut,12 Hours,3.2,0.8571,0.75,0.9444,0.9722,0.6458,0.9375,0.9697,0.8095,1,0.5714
UHT Milk,AttuneDilut,12 Hours,3.3,0.8571,0.75,0.9444,0.9722,0.6458,0.9375,0.9697,0.8095,1,0.5714
UHT Milk,AttuneDilut,12 Hours,3.4,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,3.5,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,3.6,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,3.7,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,3.8,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,3.9,0.8571,0.875,0.9722,0.9762,0.6458,0.9583,0.9848,0.8333,1,0.7143
UHT Milk,AttuneDilut,12 Hours,4,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.1,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.2,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.3,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.4,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.5,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.6,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.7,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.8,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,4.9,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,5,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,5.1,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,5.2,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,5.3,0.8571,1,1,0.9792,0.6458,0.9792,1,0.8571,1,0.8571
UHT Milk,AttuneDilut,12 Hours,5.4,0.8286,1,1,0.9167,0.6458,0.9583,0.9815,0.8286,0.9387,0.8286
UHT Milk,AttuneDilut,12 Hours,5.5,0.8286,1,1,0.9167,0.6458,0.9583,0.9815,0.8286,0.9387,0.8286
UHT Milk,AttuneDilut,12 Hours,5.6,0.8,1,1,0.8958,0.6458,0.9375,0.9583,0.8,0.9079,0.8
UHT Milk,AttuneDilut,12 Hours,5.7,0.7714,1,1,0.8854,0.6458,0.9167,0.9286,0.7714,0.886,0.7714
UHT Milk,AttuneDilut,12 Hours,5.8,0.7429,1,1,0.8792,0.6458,0.8958,0.8889,0.7429,0.8667,0.7429
UHT Milk,AttuneDilut,12 Hours,5.9,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.1,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.2,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.3,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.4,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.5,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.6,0.7143,1,1,0.875,0.6458,0.875,1,0.7143,1,0.7143
UHT Milk,AttuneDilut,12 Hours,6.7,0.6857,1,1,0.8125,0.6458,0.8542,0.9778,0.6857,0.9265,0.6857
UHT Milk,AttuneDilut,12 Hours,6.8,0.6571,1,1,0.7917,0.6458,0.8333,0.95,0.6571,0.8894,0.6571
UHT Milk,AttuneDilut,12 Hours,6.9,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.1,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.2,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.3,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.4,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.5,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.6,0.5714,1,1,0.7708,0.6458,0.7708,1,0.5714,1,0.5714
UHT Milk,AttuneDilut,12 Hours,7.7,0.4571,1,1,0.6708,0.6458,0.6875,0.8333,0.4571,0.8,0.4571
UHT Milk,AttuneDilut,12 Hours,7.8,0.2,1,1,0.4667,0.6458,0.5,0.5556,0.2,0.4667,0.2
UHT Milk,AttuneDilut,12 Hours,7.9,0,1,NA,0.3542,0.6458,0.3542,NA,0,NA,0
UHT Milk,AttuneDilut,12 Hours,8,0,1,NA,0.3542,0.6458,0.3542,NA,0,NA,0
UHT Milk,AttuneDilut,12 Hours,8.1,0,1,NA,0.3542,0.6458,0.3542,NA,0,NA,0
UHT Milk,AttuneDilut,12 Hours,8.2,0,1,NA,0.3542,0.6458,0.3542,NA,0,NA,0
UHT Milk,AttuneDilut,24 Hours,-0.4,1,0,0.6875,NA,0.6875,0.6875,0.7872,0.6875,NA,0
UHT Milk,AttuneDilut,24 Hours,-0.3,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,-0.2,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,-0.1,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.1,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.2,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.3,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.4,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.5,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.6,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.7,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.8,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,0.9,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.1,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.2,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.3,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.4,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.5,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.6,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.7,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.8,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,1.9,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.1,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.2,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.3,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.4,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.5,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.6,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.7,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.8,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,2.9,1,0.25,0.7292,1,0.6875,0.7292,0.81,0.7292,1,0.25
UHT Milk,AttuneDilut,24 Hours,3,1,0.6292,0.8042,1,0.6875,0.8333,0.8602,0.8042,0.7542,0.6292
UHT Milk,AttuneDilut,24 Hours,3.1,1,0.6292,0.8042,1,0.6875,0.8333,0.8602,0.8042,0.7542,0.6292
UHT Milk,AttuneDilut,24 Hours,3.2,1,0.6292,0.8042,1,0.6875,0.8333,0.8602,0.8042,0.7542,0.6292
UHT Milk,AttuneDilut,24 Hours,3.3,1,0.6292,0.8042,1,0.6875,0.8333,0.8602,0.8042,0.7542,0.6292
UHT Milk,AttuneDilut,24 Hours,3.4,1,0.6792,0.8208,1,0.6875,0.875,0.881,0.8208,0.7896,0.6792
UHT Milk,AttuneDilut,24 Hours,3.5,1,0.6792,0.8208,1,0.6875,0.875,0.881,0.8208,0.7896,0.6792
UHT Milk,AttuneDilut,24 Hours,3.6,1,0.6792,0.8208,1,0.6875,0.875,0.881,0.8208,0.7896,0.6792
UHT Milk,AttuneDilut,24 Hours,3.7,1,0.7208,0.8396,1,0.6875,0.8958,0.8944,0.8396,0.8267,0.7208
UHT Milk,AttuneDilut,24 Hours,3.8,1,0.7208,0.8396,1,0.6875,0.8958,0.8944,0.8396,0.8267,0.7208
UHT Milk,AttuneDilut,24 Hours,3.9,1,0.8083,0.8854,1,0.6875,0.9375,0.9291,0.8854,0.9057,0.8083
UHT Milk,AttuneDilut,24 Hours,4,1,0.875,0.9792,1,0.6875,0.9792,0.9886,0.9792,1,0.875
UHT Milk,AttuneDilut,24 Hours,4.1,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.2,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.3,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.4,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.5,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.6,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.7,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.8,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,4.9,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.1,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.2,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.3,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.4,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.5,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.6,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.7,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.8,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,5.9,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.1,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.2,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.3,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.4,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.5,1,1,1,1,0.6875,1,1,1,1,1
UHT Milk,AttuneDilut,24 Hours,6.6,1,1,1,1,0.6875,1,1,1,1,1
